author,count,file_name,team_size,ludum_dare_version,game_link,id,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
10169,7,ludum_dare_games_48.csv,2,48,/events/ludum-dare/48/far-side-of-the-mirror,234394,104.54775252553,90,64.625,60.125,4.267,47,3.647,477.0,3.483,601.0,3.64,920.0,4.381,151.0,4.492,14.0,3.86,159.0,4.525,22.0,-5.1020099379147
10169,7,ludum_dare_games_52.csv,2,52,/events/ludum-dare/52/an-amazing-game-probably,314859,49.828472907854,20,18.125,74.0,4.63,1,4.208,25.0,3.986,61.0,4.347,46.0,4.785,2.0,4.75,1.0,4.382,15.0,4.634,2.0,-46.699820911097
10169,7,ludum_dare_games_46.csv,2,46,/events/ludum-dare/46/birdie-burglars,184184,71.224197414756,50,43.5,86.75,4.335,24,4.176,52.0,3.6,602.0,3.941,626.0,4.629,48.0,4.635,3.0,4.274,42.0,4.202,110.0,-34.680273525782
10169,7,ludum_dare_games_44.csv,2,44,/events/ludum-dare/44/inflate-me-to-the-moon,142453,77.172246018601,50,50.25,85.375,4.194,24,4.03,49.0,3.738,112.0,3.693,281.0,4.452,57.0,4.543,4.0,4.494,1.0,4.085,65.0,-6.8170186280449
19409,11,ludum_dare_games_50.csv,4,50,/events/ludum-dare/50/tatertot-towers,289208,71.897362741833,34,21.0,41.625,4.4,9,4.213,31.0,3.65,337.0,3.863,450.0,4.65,26.0,4.263,42.0,3.763,255.0,4.231,81.0,-12.320540103809
19409,11,ludum_dare_games_45.csv,4,45,/events/ludum-dare/45/epoch,169007,65.511485686642,32,25.375,60.125,4.119,66,3.924,109.0,2.991,704.0,4.208,54.0,4.392,54.0,4.364,7.0,2.549,639.0,3.915,138.0,-17.045211822964
19409,11,ludum_dare_games_47.csv,4,47,/events/ludum-dare/47/stagnatum,227207,90.652202301865,30,20.75,30.0,4.161,83,3.768,310.0,3.625,486.0,4.375,49.0,4.696,16.0,4.214,61.0,,,4.232,78.0,-7.4179900227448
19409,11,ludum_dare_games_49.csv,4,49,/events/ludum-dare/49/teeter-hero,268469,89.852070067488,36,22.0,28.25,4.463,9,4.426,12.0,4.192,45.0,4.648,8.0,4.667,20.0,4.333,21.0,3.82,209.0,4.167,90.0,-5.2392917041314
19409,11,ludum_dare_games_56.csv,4,56,/events/ludum-dare/56/florian-the-tiny-hunter,404005,86.479086943795,35,21.875,30.25,4.345,15,4.103,55.0,3.655,249.0,4.345,58.0,4.69,22.0,4.321,17.0,3.36,369.0,4.357,31.0,2.8061559005924
19409,11,ludum_dare_games_48.csv,4,48,/events/ludum-dare/48/deepest-sword,250392,54.658027772689,54,29.875,1000.375,4.395,15,4.11,84.0,4.385,26.0,4.259,128.0,4.591,55.0,4.105,126.0,4.215,56.0,4.165,175.0,-80.003570472223
19409,11,ludum_dare_games_52.csv,4,52,/events/ludum-dare/52/it-was-all-for-the-tuna,318599,57.227615711298,74,32.75,147.0,4.305,19,4.051,54.0,3.928,73.0,4.01,218.0,4.632,13.0,4.075,49.0,3.434,194.0,4.403,12.0,-40.924346081435
19409,11,ludum_dare_games_53.csv,4,53,/events/ludum-dare/53/mad-meow-purriosas-panic,358726,61.468765164993,10,16.625,45.0,4.0,173,3.864,206.0,3.705,291.0,3.932,572.0,4.466,99.0,3.826,227.0,4.025,99.0,3.805,346.0,-34.767192694656
19409,11,ludum_dare_games_44.csv,4,44,/events/ludum-dare/44/coin-op-kid,153090,82.158383625775,33,20.25,31.0,4.534,1,4.552,1.0,4.45,6.0,4.65,1.0,4.517,39.0,4.0,65.0,3.204,326.0,4.089,64.0,8.8799279466947
19409,11,ludum_dare_games_54.csv,5,54,/events/ludum-dare/54/wall-wizard,379060,64.406118871953,28,21.0,51.625,4.115,99,4.048,101.0,4.019,112.0,4.096,252.0,4.0,334.0,3.99,110.0,3.35,344.0,3.793,336.0,-26.116148385376
19409,11,ludum_dare_games_51.csv,4,51,/events/ludum-dare/51/game-name,306513,54.88624600025,65,30.125,254.875,4.431,9,4.253,28.0,4.144,50.0,4.549,9.0,4.61,23.0,4.383,23.0,4.381,19.0,4.39,28.0,-59.202002917765
8735,11,ludum_dare_games_50.csv,4,50,/events/ludum-dare/50/tatertot-towers,289208,71.897362741833,34,21.0,41.625,4.4,9,4.213,31.0,3.65,337.0,3.863,450.0,4.65,26.0,4.263,42.0,3.763,255.0,4.231,81.0,-12.320540103809
8735,11,ludum_dare_games_45.csv,4,45,/events/ludum-dare/45/epoch,169007,65.511485686642,32,25.375,60.125,4.119,66,3.924,109.0,2.991,704.0,4.208,54.0,4.392,54.0,4.364,7.0,2.549,639.0,3.915,138.0,-17.045211822964
8735,11,ludum_dare_games_47.csv,4,47,/events/ludum-dare/47/stagnatum,227207,90.652202301865,30,20.75,30.0,4.161,83,3.768,310.0,3.625,486.0,4.375,49.0,4.696,16.0,4.214,61.0,,,4.232,78.0,-7.4179900227448
8735,11,ludum_dare_games_49.csv,4,49,/events/ludum-dare/49/teeter-hero,268469,89.852070067488,36,22.0,28.25,4.463,9,4.426,12.0,4.192,45.0,4.648,8.0,4.667,20.0,4.333,21.0,3.82,209.0,4.167,90.0,-5.2392917041314
8735,11,ludum_dare_games_56.csv,4,56,/events/ludum-dare/56/florian-the-tiny-hunter,404005,86.479086943795,35,21.875,30.25,4.345,15,4.103,55.0,3.655,249.0,4.345,58.0,4.69,22.0,4.321,17.0,3.36,369.0,4.357,31.0,2.8061559005924
8735,11,ludum_dare_games_48.csv,4,48,/events/ludum-dare/48/deepest-sword,250392,54.658027772689,54,29.875,1000.375,4.395,15,4.11,84.0,4.385,26.0,4.259,128.0,4.591,55.0,4.105,126.0,4.215,56.0,4.165,175.0,-80.003570472223
8735,11,ludum_dare_games_52.csv,4,52,/events/ludum-dare/52/it-was-all-for-the-tuna,318599,57.227615711298,74,32.75,147.0,4.305,19,4.051,54.0,3.928,73.0,4.01,218.0,4.632,13.0,4.075,49.0,3.434,194.0,4.403,12.0,-40.924346081435
8735,11,ludum_dare_games_53.csv,4,53,/events/ludum-dare/53/mad-meow-purriosas-panic,358726,61.468765164993,10,16.625,45.0,4.0,173,3.864,206.0,3.705,291.0,3.932,572.0,4.466,99.0,3.826,227.0,4.025,99.0,3.805,346.0,-34.767192694656
8735,11,ludum_dare_games_44.csv,4,44,/events/ludum-dare/44/coin-op-kid,153090,82.158383625775,33,20.25,31.0,4.534,1,4.552,1.0,4.45,6.0,4.65,1.0,4.517,39.0,4.0,65.0,3.204,326.0,4.089,64.0,8.8799279466947
8735,11,ludum_dare_games_54.csv,5,54,/events/ludum-dare/54/wall-wizard,379060,64.406118871953,28,21.0,51.625,4.115,99,4.048,101.0,4.019,112.0,4.096,252.0,4.0,334.0,3.99,110.0,3.35,344.0,3.793,336.0,-26.116148385376
8735,11,ludum_dare_games_51.csv,4,51,/events/ludum-dare/51/game-name,306513,54.88624600025,65,30.125,254.875,4.431,9,4.253,28.0,4.144,50.0,4.549,9.0,4.61,23.0,4.383,23.0,4.381,19.0,4.39,28.0,-59.202002917765
1668,11,ludum_dare_games_50.csv,4,50,/events/ludum-dare/50/tatertot-towers,289208,71.897362741833,34,21.0,41.625,4.4,9,4.213,31.0,3.65,337.0,3.863,450.0,4.65,26.0,4.263,42.0,3.763,255.0,4.231,81.0,-12.320540103809
1668,11,ludum_dare_games_45.csv,4,45,/events/ludum-dare/45/epoch,169007,65.511485686642,32,25.375,60.125,4.119,66,3.924,109.0,2.991,704.0,4.208,54.0,4.392,54.0,4.364,7.0,2.549,639.0,3.915,138.0,-17.045211822964
1668,11,ludum_dare_games_47.csv,4,47,/events/ludum-dare/47/stagnatum,227207,90.652202301865,30,20.75,30.0,4.161,83,3.768,310.0,3.625,486.0,4.375,49.0,4.696,16.0,4.214,61.0,,,4.232,78.0,-7.4179900227448
1668,11,ludum_dare_games_49.csv,4,49,/events/ludum-dare/49/teeter-hero,268469,89.852070067488,36,22.0,28.25,4.463,9,4.426,12.0,4.192,45.0,4.648,8.0,4.667,20.0,4.333,21.0,3.82,209.0,4.167,90.0,-5.2392917041314
1668,11,ludum_dare_games_56.csv,4,56,/events/ludum-dare/56/florian-the-tiny-hunter,404005,86.479086943795,35,21.875,30.25,4.345,15,4.103,55.0,3.655,249.0,4.345,58.0,4.69,22.0,4.321,17.0,3.36,369.0,4.357,31.0,2.8061559005924
1668,11,ludum_dare_games_48.csv,4,48,/events/ludum-dare/48/deepest-sword,250392,54.658027772689,54,29.875,1000.375,4.395,15,4.11,84.0,4.385,26.0,4.259,128.0,4.591,55.0,4.105,126.0,4.215,56.0,4.165,175.0,-80.003570472223
1668,11,ludum_dare_games_52.csv,4,52,/events/ludum-dare/52/it-was-all-for-the-tuna,318599,57.227615711298,74,32.75,147.0,4.305,19,4.051,54.0,3.928,73.0,4.01,218.0,4.632,13.0,4.075,49.0,3.434,194.0,4.403,12.0,-40.924346081435
1668,11,ludum_dare_games_53.csv,4,53,/events/ludum-dare/53/mad-meow-purriosas-panic,358726,61.468765164993,10,16.625,45.0,4.0,173,3.864,206.0,3.705,291.0,3.932,572.0,4.466,99.0,3.826,227.0,4.025,99.0,3.805,346.0,-34.767192694656
1668,11,ludum_dare_games_44.csv,4,44,/events/ludum-dare/44/coin-op-kid,153090,82.158383625775,33,20.25,31.0,4.534,1,4.552,1.0,4.45,6.0,4.65,1.0,4.517,39.0,4.0,65.0,3.204,326.0,4.089,64.0,8.8799279466947
1668,11,ludum_dare_games_54.csv,5,54,/events/ludum-dare/54/wall-wizard,379060,64.406118871953,28,21.0,51.625,4.115,99,4.048,101.0,4.019,112.0,4.096,252.0,4.0,334.0,3.99,110.0,3.35,344.0,3.793,336.0,-26.116148385376
1668,11,ludum_dare_games_51.csv,4,51,/events/ludum-dare/51/game-name,306513,54.88624600025,65,30.125,254.875,4.431,9,4.253,28.0,4.144,50.0,4.549,9.0,4.61,23.0,4.383,23.0,4.381,19.0,4.39,28.0,-59.202002917765
93526,11,ludum_dare_games_50.csv,4,50,/events/ludum-dare/50/tatertot-towers,289208,71.897362741833,34,21.0,41.625,4.4,9,4.213,31.0,3.65,337.0,3.863,450.0,4.65,26.0,4.263,42.0,3.763,255.0,4.231,81.0,-12.320540103809
93526,11,ludum_dare_games_45.csv,4,45,/events/ludum-dare/45/epoch,169007,65.511485686642,32,25.375,60.125,4.119,66,3.924,109.0,2.991,704.0,4.208,54.0,4.392,54.0,4.364,7.0,2.549,639.0,3.915,138.0,-17.045211822964
93526,11,ludum_dare_games_47.csv,4,47,/events/ludum-dare/47/stagnatum,227207,90.652202301865,30,20.75,30.0,4.161,83,3.768,310.0,3.625,486.0,4.375,49.0,4.696,16.0,4.214,61.0,,,4.232,78.0,-7.4179900227448
93526,11,ludum_dare_games_49.csv,4,49,/events/ludum-dare/49/teeter-hero,268469,89.852070067488,36,22.0,28.25,4.463,9,4.426,12.0,4.192,45.0,4.648,8.0,4.667,20.0,4.333,21.0,3.82,209.0,4.167,90.0,-5.2392917041314
93526,11,ludum_dare_games_56.csv,4,56,/events/ludum-dare/56/florian-the-tiny-hunter,404005,86.479086943795,35,21.875,30.25,4.345,15,4.103,55.0,3.655,249.0,4.345,58.0,4.69,22.0,4.321,17.0,3.36,369.0,4.357,31.0,2.8061559005924
93526,11,ludum_dare_games_48.csv,4,48,/events/ludum-dare/48/deepest-sword,250392,54.658027772689,54,29.875,1000.375,4.395,15,4.11,84.0,4.385,26.0,4.259,128.0,4.591,55.0,4.105,126.0,4.215,56.0,4.165,175.0,-80.003570472223
93526,11,ludum_dare_games_52.csv,4,52,/events/ludum-dare/52/it-was-all-for-the-tuna,318599,57.227615711298,74,32.75,147.0,4.305,19,4.051,54.0,3.928,73.0,4.01,218.0,4.632,13.0,4.075,49.0,3.434,194.0,4.403,12.0,-40.924346081435
93526,11,ludum_dare_games_53.csv,4,53,/events/ludum-dare/53/mad-meow-purriosas-panic,358726,61.468765164993,10,16.625,45.0,4.0,173,3.864,206.0,3.705,291.0,3.932,572.0,4.466,99.0,3.826,227.0,4.025,99.0,3.805,346.0,-34.767192694656
93526,11,ludum_dare_games_44.csv,4,44,/events/ludum-dare/44/coin-op-kid,153090,82.158383625775,33,20.25,31.0,4.534,1,4.552,1.0,4.45,6.0,4.65,1.0,4.517,39.0,4.0,65.0,3.204,326.0,4.089,64.0,8.8799279466947
93526,11,ludum_dare_games_54.csv,5,54,/events/ludum-dare/54/wall-wizard,379060,64.406118871953,28,21.0,51.625,4.115,99,4.048,101.0,4.019,112.0,4.096,252.0,4.0,334.0,3.99,110.0,3.35,344.0,3.793,336.0,-26.116148385376
93526,11,ludum_dare_games_51.csv,4,51,/events/ludum-dare/51/game-name,306513,54.88624600025,65,30.125,254.875,4.431,9,4.253,28.0,4.144,50.0,4.549,9.0,4.61,23.0,4.383,23.0,4.381,19.0,4.39,28.0,-59.202002917765
185222,1,ludum_dare_games_50.csv,3,50,/events/ludum-dare/50/1-man-6-bullets,280743,100.0,169,111.125,275.0,4.397,10,4.403,10.0,4.205,37.0,4.115,183.0,4.137,295.0,,,3.149,551.0,4.099,140.0,-55.278640450004
285050,1,ludum_dare_games_50.csv,3,50,/events/ludum-dare/50/1-man-6-bullets,280743,100.0,169,111.125,275.0,4.397,10,4.403,10.0,4.205,37.0,4.115,183.0,4.137,295.0,,,3.149,551.0,4.099,140.0,-55.278640450004
283823,1,ludum_dare_games_50.csv,3,50,/events/ludum-dare/50/1-man-6-bullets,280743,100.0,169,111.125,275.0,4.397,10,4.403,10.0,4.205,37.0,4.115,183.0,4.137,295.0,,,3.149,551.0,4.099,140.0,-55.278640450004
52048,7,ludum_dare_games_50.csv,3,50,/events/ludum-dare/50/snip-snap-boom,288496,43.214232372195,4,7.75,42.5,4.393,11,4.417,7.0,4.06,68.0,4.595,7.0,4.61,42.0,4.375,24.0,3.75,260.0,4.0,189.0,-53.708995011372
52048,7,ludum_dare_games_45.csv,1,45,/events/ludum-dare/45/space-trial,172610,112.35850830774,5,34.875,28.625,4.019,99,3.926,106.0,3.722,191.0,3.0,783.0,4.315,85.0,3.865,128.0,3.096,370.0,3.981,112.0,14.266217925299
52048,7,ludum_dare_games_49.csv,3,49,/events/ludum-dare/49/candle-light,271155,138.66681883884,34,81.0,49.285714285714,4.302,35,4.064,102.0,4.083,71.0,3.734,565.0,4.787,5.0,4.043,122.0,,,4.594,8.0,-22.139571804703
52048,7,ludum_dare_games_53.csv,3,53,/events/ludum-dare/53/posthit,367189,98.941769158483,4,23.25,24.75,4.065,137,4.109,73.0,3.913,147.0,4.152,324.0,4.217,229.0,4.087,106.0,3.891,148.0,3.786,370.0,-19.525218383704
52048,7,ludum_dare_games_46.csv,3,46,/events/ludum-dare/46/checkmate,202705,124.20872548509,21,72.125,47.75,4.281,36,4.13,74.0,4.149,66.0,4.365,49.0,4.34,237.0,3.622,564.0,3.427,577.0,3.795,490.0,-30.472140671895
52048,7,ludum_dare_games_44.csv,1,44,/events/ludum-dare/44/no-more-chicken,154081,100.50378152592,15,25.0,25.75,3.833,167,4.125,31.0,3.25,429.0,3.0,822.0,3.875,350.0,3.091,502.0,4.167,21.0,3.771,193.0,12.34482285936
52048,7,ludum_dare_games_51.csv,3,51,/events/ludum-dare/51/match-it-fast,307161,60.32889831359,4,12.875,36.375,4.171,54,4.2,40.0,3.657,290.0,4.2,116.0,4.257,157.0,3.618,305.0,3.625,196.0,3.838,234.0,-36.487022545902
52546,7,ludum_dare_games_50.csv,3,50,/events/ludum-dare/50/snip-snap-boom,288496,43.214232372195,4,7.75,42.5,4.393,11,4.417,7.0,4.06,68.0,4.595,7.0,4.61,42.0,4.375,24.0,3.75,260.0,4.0,189.0,-53.708995011372
52546,7,ludum_dare_games_47.csv,5,47,/events/ludum-dare/47/incorporation-corp,227504,74.065607981804,10,12.0,22.875,4.024,169,4.119,78.0,3.762,327.0,3.19,1209.0,4.214,230.0,3.762,315.0,3.595,272.0,3.175,1029.0,-13.79272658835
52546,7,ludum_dare_games_49.csv,3,49,/events/ludum-dare/49/candle-light,271155,138.66681883884,34,81.0,49.285714285714,4.302,35,4.064,102.0,4.083,71.0,3.734,565.0,4.787,5.0,4.043,122.0,,,4.594,8.0,-22.139571804703
52546,7,ludum_dare_games_53.csv,3,53,/events/ludum-dare/53/posthit,367189,98.941769158483,4,23.25,24.75,4.065,137,4.109,73.0,3.913,147.0,4.152,324.0,4.217,229.0,4.087,106.0,3.891,148.0,3.786,370.0,-19.525218383704
52546,7,ludum_dare_games_46.csv,3,46,/events/ludum-dare/46/checkmate,202705,124.20872548509,21,72.125,47.75,4.281,36,4.13,74.0,4.149,66.0,4.365,49.0,4.34,237.0,3.622,564.0,3.427,577.0,3.795,490.0,-30.472140671895
52546,7,ludum_dare_games_44.csv,3,44,/events/ludum-dare/44/the-coins-unexpected-adventure,153260,111.03093646574,16,47.0,39.125,3.865,149,3.797,130.0,3.803,84.0,3.878,145.0,4.171,168.0,3.1,500.0,3.671,140.0,3.676,249.0,17.813947319345
52546,7,ludum_dare_games_51.csv,3,51,/events/ludum-dare/51/match-it-fast,307161,60.32889831359,4,12.875,36.375,4.171,54,4.2,40.0,3.657,290.0,4.2,116.0,4.257,157.0,3.618,305.0,3.625,196.0,3.838,234.0,-36.487022545902
121103,7,ludum_dare_games_50.csv,3,50,/events/ludum-dare/50/snip-snap-boom,288496,43.214232372195,4,7.75,42.5,4.393,11,4.417,7.0,4.06,68.0,4.595,7.0,4.61,42.0,4.375,24.0,3.75,260.0,4.0,189.0,-53.708995011372
121103,7,ludum_dare_games_47.csv,5,47,/events/ludum-dare/47/incorporation-corp,227504,74.065607981804,10,12.0,22.875,4.024,169,4.119,78.0,3.762,327.0,3.19,1209.0,4.214,230.0,3.762,315.0,3.595,272.0,3.175,1029.0,-13.79272658835
121103,7,ludum_dare_games_49.csv,3,49,/events/ludum-dare/49/candle-light,271155,138.66681883884,34,81.0,49.285714285714,4.302,35,4.064,102.0,4.083,71.0,3.734,565.0,4.787,5.0,4.043,122.0,,,4.594,8.0,-22.139571804703
121103,7,ludum_dare_games_53.csv,3,53,/events/ludum-dare/53/posthit,367189,98.941769158483,4,23.25,24.75,4.065,137,4.109,73.0,3.913,147.0,4.152,324.0,4.217,229.0,4.087,106.0,3.891,148.0,3.786,370.0,-19.525218383704
121103,7,ludum_dare_games_46.csv,3,46,/events/ludum-dare/46/checkmate,202705,124.20872548509,21,72.125,47.75,4.281,36,4.13,74.0,4.149,66.0,4.365,49.0,4.34,237.0,3.622,564.0,3.427,577.0,3.795,490.0,-30.472140671895
121103,7,ludum_dare_games_44.csv,3,44,/events/ludum-dare/44/the-coins-unexpected-adventure,153260,111.03093646574,16,47.0,39.125,3.865,149,3.797,130.0,3.803,84.0,3.878,145.0,4.171,168.0,3.1,500.0,3.671,140.0,3.676,249.0,17.813947319345
121103,7,ludum_dare_games_51.csv,3,51,/events/ludum-dare/51/match-it-fast,307161,60.32889831359,4,12.875,36.375,4.171,54,4.2,40.0,3.657,290.0,4.2,116.0,4.257,157.0,3.618,305.0,3.625,196.0,3.838,234.0,-36.487022545902
52174,9,ludum_dare_games_50.csv,4,50,/events/ludum-dare/50/the-lars-mission,280088,108.06864539166,272,153.375,86.625,4.386,12,4.205,34.0,4.018,82.0,4.286,74.0,4.701,14.0,4.402,20.0,4.106,92.0,4.238,77.0,-15.77331956479
52174,9,ludum_dare_games_47.csv,4,47,/events/ludum-dare/47/the-curse-of-cattenburg,217143,112.59790597992,68,110.625,79.875,4.399,12,4.076,91.0,4.203,54.0,3.994,365.0,4.829,3.0,4.447,21.0,3.753,183.0,4.263,70.0,-25.747986810265
52174,9,ludum_dare_games_48.csv,3,48,/events/ludum-dare/48/freg-fregg-and-freggy-the-last-band,235584,85.769002787024,25,48.0,66.25,4.148,104,3.867,242.0,3.908,214.0,3.654,902.0,4.6,48.0,4.383,36.0,4.0,106.0,4.185,154.0,-39.547662991131
52174,9,ludum_dare_games_52.csv,2,52,/events/ludum-dare/52/star-tech-deep-space-mine,314668,82.598001831413,32,18.25,27.75,4.096,56,3.942,92.0,4.25,16.0,4.269,71.0,4.231,126.0,4.077,47.0,3.146,313.0,4.0,104.0,5.6937612689187
52174,9,ludum_dare_games_53.csv,3,53,/events/ludum-dare/53/elevander-of-the-emu-express,332681,73.968570035184,68,37.0,68.625,4.276,37,3.918,170.0,4.067,85.0,4.53,27.0,4.846,5.0,4.22,59.0,3.836,169.0,4.276,68.0,-17.85994916116
52174,9,ludum_dare_games_46.csv,3,46,/events/ludum-dare/46/bunnurse,180566,122.54183632607,59,56.875,38.875,4.041,177,3.716,469.0,3.77,350.0,4.176,214.0,4.378,203.0,3.595,593.0,3.824,246.0,3.75,561.0,6.9903983431251
52174,9,ludum_dare_games_44.csv,2,44,/events/ludum-dare/44/bloodbarn,150704,61.891101739881,22,14.125,37.875,3.886,138,3.583,284.0,3.889,60.0,3.792,198.0,4.153,176.0,4.167,30.0,4.056,35.0,3.667,257.0,-18.552695769985
52174,9,ludum_dare_games_54.csv,3,54,/events/ludum-dare/54/fregstival,372265,70.142059185764,43,26.875,55.625,4.185,68,3.963,150.0,3.945,154.0,4.1,248.0,4.598,30.0,4.279,24.0,3.808,152.0,4.108,108.0,-19.356706681595
52174,9,ludum_dare_games_51.csv,3,51,/events/ludum-dare/51/beardadette-and-the-eternal-hiccup,296894,67.889506000253,73,34.625,76.125,4.167,56,3.933,156.0,3.807,190.0,4.153,151.0,4.627,19.0,4.205,48.0,4.1,64.0,4.218,63.0,-21.989282257385
47013,1,ludum_dare_games_50.csv,4,50,/events/ludum-dare/50/the-lars-mission,280088,108.06864539166,272,153.375,86.625,4.386,12,4.205,34.0,4.018,82.0,4.286,74.0,4.701,14.0,4.402,20.0,4.106,92.0,4.238,77.0,-15.77331956479
55462,10,ludum_dare_games_50.csv,4,50,/events/ludum-dare/50/the-lars-mission,280088,108.06864539166,272,153.375,86.625,4.386,12,4.205,34.0,4.018,82.0,4.286,74.0,4.701,14.0,4.402,20.0,4.106,92.0,4.238,77.0,-15.77331956479
55462,10,ludum_dare_games_47.csv,4,47,/events/ludum-dare/47/the-curse-of-cattenburg,217143,112.59790597992,68,110.625,79.875,4.399,12,4.076,91.0,4.203,54.0,3.994,365.0,4.829,3.0,4.447,21.0,3.753,183.0,4.263,70.0,-25.747986810265
55462,10,ludum_dare_games_56.csv,4,56,/events/ludum-dare/56/sammich,396348,85.440037453175,94,73.0,117.5,4.44,6,4.306,17.0,4.435,10.0,4.539,13.0,4.565,43.0,4.384,13.0,4.453,11.0,4.174,89.0,-32.971993740016
55462,10,ludum_dare_games_48.csv,3,48,/events/ludum-dare/48/freg-fregg-and-freggy-the-last-band,235584,85.769002787024,25,48.0,66.25,4.148,104,3.867,242.0,3.908,214.0,3.654,902.0,4.6,48.0,4.383,36.0,4.0,106.0,4.185,154.0,-39.547662991131
55462,10,ludum_dare_games_52.csv,2,52,/events/ludum-dare/52/star-tech-deep-space-mine,314668,82.598001831413,32,18.25,27.75,4.096,56,3.942,92.0,4.25,16.0,4.269,71.0,4.231,126.0,4.077,47.0,3.146,313.0,4.0,104.0,5.6937612689187
55462,10,ludum_dare_games_53.csv,3,53,/events/ludum-dare/53/elevander-of-the-emu-express,332681,73.968570035184,68,37.0,68.625,4.276,37,3.918,170.0,4.067,85.0,4.53,27.0,4.846,5.0,4.22,59.0,3.836,169.0,4.276,68.0,-17.85994916116
55462,10,ludum_dare_games_46.csv,3,46,/events/ludum-dare/46/bunnurse,180566,122.54183632607,59,56.875,38.875,4.041,177,3.716,469.0,3.77,350.0,4.176,214.0,4.378,203.0,3.595,593.0,3.824,246.0,3.75,561.0,6.9903983431251
55462,10,ludum_dare_games_44.csv,2,44,/events/ludum-dare/44/bloodbarn,150704,61.891101739881,22,14.125,37.875,3.886,138,3.583,284.0,3.889,60.0,3.792,198.0,4.153,176.0,4.167,30.0,4.056,35.0,3.667,257.0,-18.552695769985
55462,10,ludum_dare_games_54.csv,3,54,/events/ludum-dare/54/fregstival,372265,70.142059185764,43,26.875,55.625,4.185,68,3.963,150.0,3.945,154.0,4.1,248.0,4.598,30.0,4.279,24.0,3.808,152.0,4.108,108.0,-19.356706681595
55462,10,ludum_dare_games_51.csv,3,51,/events/ludum-dare/51/beardadette-and-the-eternal-hiccup,296894,67.889506000253,73,34.625,76.125,4.167,56,3.933,156.0,3.807,190.0,4.153,151.0,4.627,19.0,4.205,48.0,4.1,64.0,4.218,63.0,-21.989282257385
169797,7,ludum_dare_games_50.csv,4,50,/events/ludum-dare/50/the-lars-mission,280088,108.06864539166,272,153.375,86.625,4.386,12,4.205,34.0,4.018,82.0,4.286,74.0,4.701,14.0,4.402,20.0,4.106,92.0,4.238,77.0,-15.77331956479
169797,7,ludum_dare_games_47.csv,4,47,/events/ludum-dare/47/the-curse-of-cattenburg,217143,112.59790597992,68,110.625,79.875,4.399,12,4.076,91.0,4.203,54.0,3.994,365.0,4.829,3.0,4.447,21.0,3.753,183.0,4.263,70.0,-25.747986810265
169797,7,ludum_dare_games_48.csv,3,48,/events/ludum-dare/48/freg-fregg-and-freggy-the-last-band,235584,85.769002787024,25,48.0,66.25,4.148,104,3.867,242.0,3.908,214.0,3.654,902.0,4.6,48.0,4.383,36.0,4.0,106.0,4.185,154.0,-39.547662991131
169797,7,ludum_dare_games_53.csv,3,53,/events/ludum-dare/53/elevander-of-the-emu-express,332681,73.968570035184,68,37.0,68.625,4.276,37,3.918,170.0,4.067,85.0,4.53,27.0,4.846,5.0,4.22,59.0,3.836,169.0,4.276,68.0,-17.85994916116
169797,7,ludum_dare_games_46.csv,3,46,/events/ludum-dare/46/bunnurse,180566,122.54183632607,59,56.875,38.875,4.041,177,3.716,469.0,3.77,350.0,4.176,214.0,4.378,203.0,3.595,593.0,3.824,246.0,3.75,561.0,6.9903983431251
169797,7,ludum_dare_games_54.csv,3,54,/events/ludum-dare/54/fregstival,372265,70.142059185764,43,26.875,55.625,4.185,68,3.963,150.0,3.945,154.0,4.1,248.0,4.598,30.0,4.279,24.0,3.808,152.0,4.108,108.0,-19.356706681595
169797,7,ludum_dare_games_51.csv,3,51,/events/ludum-dare/51/beardadette-and-the-eternal-hiccup,296894,67.889506000253,73,34.625,76.125,4.167,56,3.933,156.0,3.807,190.0,4.153,151.0,4.627,19.0,4.205,48.0,4.1,64.0,4.218,63.0,-21.989282257385
25021,11,ludum_dare_games_50.csv,4,50,/events/ludum-dare/50/vargavinter,277346,107.15167512214,51,31.0,32.0,4.383,13,4.033,103.0,3.4,601.0,4.133,173.0,4.517,74.0,4.7,2.0,,,4.8,1.0,-1.8019493938034
25021,11,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/shi-no-ganbo,162140,121.71612389004,87,100.25,68.5,3.963,124,3.743,197.0,3.257,492.0,3.561,381.0,4.515,27.0,4.179,30.0,2.237,771.0,4.154,54.0,15.98809167355
25021,11,ludum_dare_games_47.csv,5,47,/events/ludum-dare/47/ouroboros-5,212459,78.467861192814,26,17.625,29.625,4.107,116,4.018,126.0,3.111,1042.0,3.714,705.0,4.357,126.0,4.446,22.0,2.885,644.0,3.893,284.0,-2.781294015766
