author,overall_score,total_entries,average_team_size,unique_events,unique_games,Overall_score,Fun_score,Innovation_score,Theme_score,Graphics_score,Audio_score,Humor_score,Mood_score,Overall_rank,Fun_rank,Innovation_rank,Theme_rank,Graphics_rank,Audio_rank,Humor_rank,Mood_rank,game_link,ludum_events,rank
240876,4.316746666666667,3,10.333333333333334,3,3,4.43,4.304,3.779,3.9006666666666665,4.7443333333333335,4.415666666666667,3.371666666666666,4.088333333333334,12.666666666666666,36.0,278.6666666666667,437.0,13.666666666666666,26.666666666666668,427.6666666666667,182.0,"{'/events/ludum-dare/48/tailspin', '/events/ludum-dare/55/globeba', '/events/ludum-dare/49/grabanakki'}","{48, 49, 55}",112
368723,4.3161933333333335,3,5.0,3,3,4.390333333333333,4.243333333333333,3.581,4.479333333333334,4.451666666666667,4.622333333333333,4.407666666666667,4.386333333333333,37.666666666666664,52.666666666666664,416.3333333333333,67.66666666666667,101.66666666666667,4.333333333333333,29.333333333333332,47.333333333333336,"{'/events/ludum-dare/49/paper-pirates', '/events/ludum-dare/53/delivery-under-the-influence-1925-edition', '/events/ludum-dare/55/the-magic-flute-bee-proud-of-me-dad'}","{49, 53, 55}",113
386644,4.316129999999999,1,4.0,1,1,4.429,4.259,3.884,3.902,4.688,4.418,,4.5,10.0,36.0,167.0,406.0,16.0,12.0,,13.0,{'/events/ludum-dare/55/furriend-a-paw-some-summoning-odyssey'},{55},114
386639,4.316129999999999,1,4.0,1,1,4.429,4.259,3.884,3.902,4.688,4.418,,4.5,10.0,36.0,167.0,406.0,16.0,12.0,,13.0,{'/events/ludum-dare/55/furriend-a-paw-some-summoning-odyssey'},{55},114
386754,4.316129999999999,1,4.0,1,1,4.429,4.259,3.884,3.902,4.688,4.418,,4.5,10.0,36.0,167.0,406.0,16.0,12.0,,13.0,{'/events/ludum-dare/55/furriend-a-paw-some-summoning-odyssey'},{55},114
359614,4.316129999999999,1,4.0,1,1,4.429,4.259,3.884,3.902,4.688,4.418,,4.5,10.0,36.0,167.0,406.0,16.0,12.0,,13.0,{'/events/ludum-dare/55/furriend-a-paw-some-summoning-odyssey'},{55},114
223473,4.3152800000000004,1,6.0,1,1,4.426,4.441,4.029,3.912,4.182,4.5,3.984,3.969,11.0,13.0,135.0,544.0,338.0,10.0,117.0,335.0,{'/events/ludum-dare/48/tripuss-very-deep-adventure'},{48},118
356080,4.313109999999999,1,2.0,1,1,4.447,4.38,3.767,3.755,4.486,4.155,2.885,4.178,8.0,9.0,244.0,515.0,82.0,66.0,667.0,86.0,{'/events/ludum-dare/55/tao'},{55},119
47013,4.31283,1,4.0,1,1,4.386,4.205,4.018,4.286,4.701,4.402,4.106,4.238,12.0,34.0,82.0,74.0,14.0,20.0,92.0,77.0,{'/events/ludum-dare/50/the-lars-mission'},{50},120
385571,4.31148,1,5.0,1,1,4.344,4.433,3.789,4.222,4.356,4.1,3.57,4.211,16.0,4.0,169.0,105.0,132.0,64.0,253.0,70.0,{'/events/ludum-dare/56/tiny-galaxies'},{56},121
172591,4.308529999999999,1,3.0,1,1,4.433,4.283,4.029,4.077,4.189,4.577,3.808,4.298,4.0,9.0,72.0,97.0,146.0,3.0,105.0,25.0,{'/events/ludum-dare/45/fanfare-fantasy'},{45},122
261475,4.3047,1,4.0,1,1,4.226,4.3,3.919,4.565,4.5,4.2,4.484,4.468,40.0,19.0,109.0,8.0,63.0,39.0,7.0,12.0,{'/events/ludum-dare/56/goops'},{56},123
386680,4.3047,1,4.0,1,1,4.226,4.3,3.919,4.565,4.5,4.2,4.484,4.468,40.0,19.0,109.0,8.0,63.0,39.0,7.0,12.0,{'/events/ludum-dare/56/goops'},{56},123
263889,4.3047,1,4.0,1,1,4.226,4.3,3.919,4.565,4.5,4.2,4.484,4.468,40.0,19.0,109.0,8.0,63.0,39.0,7.0,12.0,{'/events/ludum-dare/56/goops'},{56},123
386695,4.3047,1,4.0,1,1,4.226,4.3,3.919,4.565,4.5,4.2,4.484,4.468,40.0,19.0,109.0,8.0,63.0,39.0,7.0,12.0,{'/events/ludum-dare/56/goops'},{56},123
52049,4.304099999999999,2,2.5,2,2,4.385,4.5504999999999995,3.7575000000000003,4.045,4.170999999999999,4.358499999999999,2.984,3.8785,20.0,4.5,345.5,380.0,411.5,45.5,887.5,522.5,"{'/events/ludum-dare/46/cursor', '/events/ludum-dare/48/deep-golf-1'}","{48, 46}",127
6824,4.303405,2,6.5,2,2,4.343500000000001,4.204000000000001,3.891,4.2330000000000005,4.6884999999999994,4.307,4.2364999999999995,4.366,9.0,24.5,86.0,67.5,17.5,18.5,24.0,25.5,"{'/events/ludum-dare/44/knock-knock-the-travelling-soulsman', '/events/ludum-dare/56/beetle-tower'}","{56, 44}",128
284318,4.30122,1,2.0,1,1,4.367,4.3,4.058,4.45,4.383,4.158,3.618,4.241,21.0,27.0,99.0,54.0,101.0,52.0,233.0,57.0,{'/events/ludum-dare/54/picky-plants'},{54},129
278146,4.30122,1,2.0,1,1,4.367,4.3,4.058,4.45,4.383,4.158,3.618,4.241,21.0,27.0,99.0,54.0,101.0,52.0,233.0,57.0,{'/events/ludum-dare/54/picky-plants'},{54},129
43351,4.301175000000001,2,3.5,2,2,4.3175,4.2415,4.196,4.351,4.5705,4.417,3.974,4.23,41.5,61.5,47.0,97.0,51.0,22.0,125.0,89.5,"{'/events/ludum-dare/55/gladiatorium', '/events/ludum-dare/53/beelivery-1'}","{53, 55}",131
362024,4.301175000000001,2,3.5,2,2,4.3175,4.2415,4.196,4.351,4.5705,4.417,3.974,4.23,41.5,61.5,47.0,97.0,51.0,22.0,125.0,89.5,"{'/events/ludum-dare/55/gladiatorium', '/events/ludum-dare/53/beelivery-1'}","{53, 55}",131
336528,4.301175000000001,2,3.5,2,2,4.3175,4.2415,4.196,4.351,4.5705,4.417,3.974,4.23,41.5,61.5,47.0,97.0,51.0,22.0,125.0,89.5,"{'/events/ludum-dare/55/gladiatorium', '/events/ludum-dare/53/beelivery-1'}","{53, 55}",131
251190,4.298909999999999,1,5.0,1,1,4.375,4.175,4.416,4.261,4.542,4.392,3.509,4.263,17.0,64.0,21.0,126.0,65.0,31.0,329.0,108.0,{'/events/ludum-dare/48/6-feet-under'},{48},134
123877,4.29585,1,8.0,1,1,4.372,4.174,3.976,4.291,4.779,4.105,4.024,4.279,15.0,43.0,101.0,70.0,7.0,97.0,117.0,60.0,{'/events/ludum-dare/50/mr-final-boss'},{50},135
289182,4.29585,1,8.0,1,1,4.372,4.174,3.976,4.291,4.779,4.105,4.024,4.279,15.0,43.0,101.0,70.0,7.0,97.0,117.0,60.0,{'/events/ludum-dare/50/mr-final-boss'},{50},135
281840,4.29585,1,8.0,1,1,4.372,4.174,3.976,4.291,4.779,4.105,4.024,4.279,15.0,43.0,101.0,70.0,7.0,97.0,117.0,60.0,{'/events/ludum-dare/50/mr-final-boss'},{50},135
218697,4.29406,1,6.0,1,1,4.275,4.275,4.05,4.075,4.625,4.316,3.75,4.316,35.0,20.0,110.0,272.0,32.0,40.0,184.0,50.0,{'/events/ludum-dare/47/astro-juice-ding-espm-rj'},{47},138
219110,4.29406,1,6.0,1,1,4.275,4.275,4.05,4.075,4.625,4.316,3.75,4.316,35.0,20.0,110.0,272.0,32.0,40.0,184.0,50.0,{'/events/ludum-dare/47/astro-juice-ding-espm-rj'},{47},138
220327,4.29406,1,6.0,1,1,4.275,4.275,4.05,4.075,4.625,4.316,3.75,4.316,35.0,20.0,110.0,272.0,32.0,40.0,184.0,50.0,{'/events/ludum-dare/47/astro-juice-ding-espm-rj'},{47},138
218698,4.29406,1,6.0,1,1,4.275,4.275,4.05,4.075,4.625,4.316,3.75,4.316,35.0,20.0,110.0,272.0,32.0,40.0,184.0,50.0,{'/events/ludum-dare/47/astro-juice-ding-espm-rj'},{47},138
220349,4.29406,1,6.0,1,1,4.275,4.275,4.05,4.075,4.625,4.316,3.75,4.316,35.0,20.0,110.0,272.0,32.0,40.0,184.0,50.0,{'/events/ludum-dare/47/astro-juice-ding-espm-rj'},{47},138
221629,4.29406,1,6.0,1,1,4.275,4.275,4.05,4.075,4.625,4.316,3.75,4.316,35.0,20.0,110.0,272.0,32.0,40.0,184.0,50.0,{'/events/ludum-dare/47/astro-juice-ding-espm-rj'},{47},138
316659,4.293776666666666,3,6.0,3,3,4.363666666666666,4.242333333333334,3.5463333333333336,3.828666666666667,4.661333333333334,4.519666666666667,4.2203333333333335,4.321333333333333,32.333333333333336,56.0,415.3333333333333,490.6666666666667,47.333333333333336,16.666666666666668,52.666666666666664,46.666666666666664,"{'/events/ludum-dare/55/butler-summon-the-imps', '/events/ludum-dare/53/rain-on-their-parade', '/events/ludum-dare/52/greenfinger'}","{52, 53, 55}",144
315504,4.293776666666666,3,6.0,3,3,4.363666666666666,4.242333333333334,3.5463333333333336,3.828666666666667,4.661333333333334,4.519666666666667,4.2203333333333335,4.321333333333333,32.333333333333336,56.0,415.3333333333333,490.6666666666667,47.333333333333336,16.666666666666668,52.666666666666664,46.666666666666664,"{'/events/ludum-dare/55/butler-summon-the-imps', '/events/ludum-dare/53/rain-on-their-parade', '/events/ludum-dare/52/greenfinger'}","{52, 53, 55}",144
105738,4.29314,1,11.0,1,1,4.246,4.289,3.94,4.379,4.509,4.543,3.94,4.315,45.0,19.0,178.0,45.0,60.0,10.0,123.0,51.0,{'/events/ludum-dare/47/divine-drifter'},{47},146
105750,4.29314,1,11.0,1,1,4.246,4.289,3.94,4.379,4.509,4.543,3.94,4.315,45.0,19.0,178.0,45.0,60.0,10.0,123.0,51.0,{'/events/ludum-dare/47/divine-drifter'},{47},146
183334,4.29314,1,11.0,1,1,4.246,4.289,3.94,4.379,4.509,4.543,3.94,4.315,45.0,19.0,178.0,45.0,60.0,10.0,123.0,51.0,{'/events/ludum-dare/47/divine-drifter'},{47},146
164839,4.29314,1,11.0,1,1,4.246,4.289,3.94,4.379,4.509,4.543,3.94,4.315,45.0,19.0,178.0,45.0,60.0,10.0,123.0,51.0,{'/events/ludum-dare/47/divine-drifter'},{47},146
134754,4.29314,1,11.0,1,1,4.246,4.289,3.94,4.379,4.509,4.543,3.94,4.315,45.0,19.0,178.0,45.0,60.0,10.0,123.0,51.0,{'/events/ludum-dare/47/divine-drifter'},{47},146
199425,4.29314,1,11.0,1,1,4.246,4.289,3.94,4.379,4.509,4.543,3.94,4.315,45.0,19.0,178.0,45.0,60.0,10.0,123.0,51.0,{'/events/ludum-dare/47/divine-drifter'},{47},146
361929,4.292316666666666,3,6.0,3,3,4.362333333333333,4.232666666666667,3.7710000000000004,4.017666666666667,4.559,4.417333333333333,4.263,4.315666666666666,35.666666666666664,64.66666666666667,326.6666666666667,437.0,76.66666666666667,20.333333333333332,54.0,52.0,"{'/events/ludum-dare/55/butler-summon-the-imps', '/events/ludum-dare/53/rain-on-their-parade', '/events/ludum-dare/54/packed-to-the-gills'}","{53, 54, 55}",152
188636,4.292316666666666,3,6.0,3,3,4.362333333333333,4.232666666666667,3.7710000000000004,4.017666666666667,4.559,4.417333333333333,4.263,4.315666666666666,35.666666666666664,64.66666666666667,326.6666666666667,437.0,76.66666666666667,20.333333333333332,54.0,52.0,"{'/events/ludum-dare/55/butler-summon-the-imps', '/events/ludum-dare/53/rain-on-their-parade', '/events/ludum-dare/54/packed-to-the-gills'}","{53, 54, 55}",152
261449,4.29122,2,5.5,2,2,4.351,4.1935,4.1155,4.3795,4.6555,4.085000000000001,4.0344999999999995,4.2645,18.5,39.5,63.5,44.0,23.5,90.0,96.5,57.0,"{'/events/ludum-dare/51/sallys-scribbles', '/events/ludum-dare/50/mr-final-boss'}","{50, 51}",154
316647,4.2880199999999995,4,5.75,4,4,4.354,4.22375,3.6425,4.02975,4.6035,4.484,4.25,4.319,31.0,55.25,351.25,371.5,58.75,15.75,48.0,44.5,"{'/events/ludum-dare/55/butler-summon-the-imps', '/events/ludum-dare/53/rain-on-their-parade', '/events/ludum-dare/52/greenfinger', '/events/ludum-dare/54/packed-to-the-gills'}","{52, 53, 54, 55}",155
316658,4.2880199999999995,4,5.75,4,4,4.354,4.22375,3.6425,4.02975,4.6035,4.484,4.25,4.319,31.0,55.25,351.25,371.5,58.75,15.75,48.0,44.5,"{'/events/ludum-dare/55/butler-summon-the-imps', '/events/ludum-dare/53/rain-on-their-parade', '/events/ludum-dare/52/greenfinger', '/events/ludum-dare/54/packed-to-the-gills'}","{52, 53, 54, 55}",155
393111,4.28798,1,7.0,1,1,4.346,4.262,4.185,4.592,4.523,4.123,3.445,4.115,20.0,34.0,43.0,7.0,65.0,75.0,352.0,117.0,{'/events/ludum-dare/55/demonic-panic'},{55},157
283837,4.287089999999999,1,3.0,1,1,4.348,4.565,3.804,4.283,3.891,4.109,4.587,3.891,19.0,2.0,205.0,78.0,490.0,92.0,6.0,271.0,{'/events/ludum-dare/50/dino-fate'},{50},158
306790,4.28659,1,3.0,1,1,4.33,4.213,4.255,4.468,4.532,4.065,4.045,4.25,22.0,36.0,26.0,18.0,40.0,83.0,76.0,54.0,{'/events/ludum-dare/51/sallys-scribbles'},{51},159
293262,4.28614,1,4.0,1,1,4.399,4.076,4.203,3.994,4.829,4.447,3.753,4.263,12.0,91.0,54.0,365.0,3.0,21.0,183.0,70.0,{'/events/ludum-dare/47/the-curse-of-cattenburg'},{47},160
2698,4.285126666666667,3,1.0,3,3,4.446666666666666,4.31,3.6596666666666664,3.842,4.624666666666667,4.353000000000001,2.8356666666666666,3.9953333333333334,18.0,39.666666666666664,336.6666666666667,448.0,39.333333333333336,30.0,723.0,197.0,"{'/events/ludum-dare/49/unstable-wip', '/events/ludum-dare/53/hazard-suviour', '/events/ludum-dare/54/tiny-temple'}","{49, 53, 54}",161
105620,4.284559999999999,1,3.0,1,1,4.34,4.302,4.01,4.396,4.602,4.554,3.556,3.888,24.0,28.0,149.0,51.0,47.0,5.0,304.0,410.0,{'/events/ludum-dare/48/sleepie-cookie-eatie'},{48},162
251917,4.284559999999999,1,3.0,1,1,4.34,4.302,4.01,4.396,4.602,4.554,3.556,3.888,24.0,28.0,149.0,51.0,47.0,5.0,304.0,410.0,{'/events/ludum-dare/48/sleepie-cookie-eatie'},{48},162
269522,4.2845,1,5.0,1,1,4.333,4.111,3.574,4.222,4.778,4.352,4.407,4.537,23.0,84.0,382.0,159.0,6.0,21.0,21.0,9.0,{'/events/ludum-dare/55/devils-advocate-1'},{55},164
386759,4.2845,1,5.0,1,1,4.333,4.111,3.574,4.222,4.778,4.352,4.407,4.537,23.0,84.0,382.0,159.0,6.0,21.0,21.0,9.0,{'/events/ludum-dare/55/devils-advocate-1'},{55},164
337242,4.2845,1,5.0,1,1,4.333,4.111,3.574,4.222,4.778,4.352,4.407,4.537,23.0,84.0,382.0,159.0,6.0,21.0,21.0,9.0,{'/events/ludum-dare/55/devils-advocate-1'},{55},164
384280,4.2845,1,5.0,1,1,4.333,4.111,3.574,4.222,4.778,4.352,4.407,4.537,23.0,84.0,382.0,159.0,6.0,21.0,21.0,9.0,{'/events/ludum-dare/55/devils-advocate-1'},{55},164
127740,4.28367,1,2.0,1,1,4.316,4.553,3.868,4.368,4.211,3.944,2.786,3.868,29.0,4.0,187.0,90.0,203.0,132.0,0.0,271.0,{'/events/ludum-dare/54/driller-instinct'},{54},168
375840,4.28367,1,2.0,1,1,4.316,4.553,3.868,4.368,4.211,3.944,2.786,3.868,29.0,4.0,187.0,90.0,203.0,132.0,0.0,271.0,{'/events/ludum-dare/54/driller-instinct'},{54},168
198146,4.282525,2,2.5,2,2,4.3635,4.3635,3.8274999999999997,4.0435,4.6575,4.436,,4.0865,19.5,13.5,277.5,335.0,32.0,26.5,,393.0,"{'/events/ludum-dare/46/blood-and-volts', '/events/ludum-dare/47/fear-of-gears'}","{46, 47}",170
172979,4.282525,2,2.5,2,2,4.3635,4.3635,3.8274999999999997,4.0435,4.6575,4.436,,4.0865,19.5,13.5,277.5,335.0,32.0,26.5,,393.0,"{'/events/ludum-dare/46/blood-and-volts', '/events/ludum-dare/47/fear-of-gears'}","{46, 47}",170
147726,4.281715,2,1.0,2,2,4.328,4.3605,4.287,4.359,4.26,4.169499999999999,,4.327,25.0,8.5,40.0,31.0,267.5,60.5,,47.0,"{'/events/ludum-dare/45/human-2', '/events/ludum-dare/46/good-dog'}","{45, 46}",172
366013,4.281319999999999,1,5.0,1,1,4.358,4.34,3.448,3.712,4.714,4.514,3.752,4.014,20.0,26.0,513.0,788.0,17.0,14.0,221.0,199.0,{'/events/ludum-dare/53/pack-it-up'},{53},173
367026,4.281319999999999,1,5.0,1,1,4.358,4.34,3.448,3.712,4.714,4.514,3.752,4.014,20.0,26.0,513.0,788.0,17.0,14.0,221.0,199.0,{'/events/ludum-dare/53/pack-it-up'},{53},173
367009,4.281319999999999,1,5.0,1,1,4.358,4.34,3.448,3.712,4.714,4.514,3.752,4.014,20.0,26.0,513.0,788.0,17.0,14.0,221.0,199.0,{'/events/ludum-dare/53/pack-it-up'},{53},173
79971,4.281319999999999,1,5.0,1,1,4.358,4.34,3.448,3.712,4.714,4.514,3.752,4.014,20.0,26.0,513.0,788.0,17.0,14.0,221.0,199.0,{'/events/ludum-dare/53/pack-it-up'},{53},173
284612,4.281319999999999,1,5.0,1,1,4.358,4.34,3.448,3.712,4.714,4.514,3.752,4.014,20.0,26.0,513.0,788.0,17.0,14.0,221.0,199.0,{'/events/ludum-dare/53/pack-it-up'},{53},173
261538,4.280846666666666,3,3.0,3,3,4.326,4.309333333333333,4.0136666666666665,4.283333333333334,4.530333333333334,4.187333333333334,3.6189999999999998,4.074,25.333333333333332,27.333333333333332,122.0,139.33333333333334,64.0,58.333333333333336,288.3333333333333,158.66666666666666,"{'/events/ludum-dare/54/suck-it-to-them', '/events/ludum-dare/50/jailbound-joyride', '/events/ludum-dare/55/demon-chalk'}","{50, 54, 55}",178
221101,4.28047,1,3.0,1,1,4.347,4.297,4.035,3.955,4.485,4.361,3.876,4.086,23.0,29.0,133.0,479.0,89.0,39.0,154.0,231.0,{'/events/ludum-dare/48/paquerette-down-the-bunburrow'},{48},179
11075,4.28047,1,3.0,1,1,4.347,4.297,4.035,3.955,4.485,4.361,3.876,4.086,23.0,29.0,133.0,479.0,89.0,39.0,154.0,231.0,{'/events/ludum-dare/48/paquerette-down-the-bunburrow'},{48},179
221116,4.28047,1,3.0,1,1,4.347,4.297,4.035,3.955,4.485,4.361,3.876,4.086,23.0,29.0,133.0,479.0,89.0,39.0,154.0,231.0,{'/events/ludum-dare/48/paquerette-down-the-bunburrow'},{48},179
245351,4.28031,1,6.0,1,1,4.306,4.204,4.065,4.139,4.546,4.296,4.245,4.34,32.0,57.0,114.0,231.0,63.0,57.0,50.0,77.0,{'/events/ludum-dare/48/deep-cover-2'},{48},182
188745,4.28031,1,6.0,1,1,4.306,4.204,4.065,4.139,4.546,4.296,4.245,4.34,32.0,57.0,114.0,231.0,63.0,57.0,50.0,77.0,{'/events/ludum-dare/48/deep-cover-2'},{48},182
167106,4.28031,1,6.0,1,1,4.306,4.204,4.065,4.139,4.546,4.296,4.245,4.34,32.0,57.0,114.0,231.0,63.0,57.0,50.0,77.0,{'/events/ludum-dare/48/deep-cover-2'},{48},182
245203,4.28031,1,6.0,1,1,4.306,4.204,4.065,4.139,4.546,4.296,4.245,4.34,32.0,57.0,114.0,231.0,63.0,57.0,50.0,77.0,{'/events/ludum-dare/48/deep-cover-2'},{48},182
163839,4.27928,1,2.0,1,1,4.362,4.138,4.31,3.931,4.534,4.466,4.379,4.276,18.0,63.0,27.0,435.0,54.0,19.0,21.0,67.0,{'/events/ludum-dare/47/hands-on-work'},{47},186
7583,4.27928,1,2.0,1,1,4.362,4.138,4.31,3.931,4.534,4.466,4.379,4.276,18.0,63.0,27.0,435.0,54.0,19.0,21.0,67.0,{'/events/ludum-dare/47/hands-on-work'},{47},186
280559,4.2788,1,9.0,1,1,4.35,4.15,3.483,4.15,4.75,4.533,4.433,4.35,18.0,50.0,442.0,152.0,5.0,9.0,10.0,33.0,{'/events/ludum-dare/51/hidden-moves'},{51},188
281971,4.2788,1,9.0,1,1,4.35,4.15,3.483,4.15,4.75,4.533,4.433,4.35,18.0,50.0,442.0,152.0,5.0,9.0,10.0,33.0,{'/events/ludum-dare/51/hidden-moves'},{51},188
280561,4.2788,1,9.0,1,1,4.35,4.15,3.483,4.15,4.75,4.533,4.433,4.35,18.0,50.0,442.0,152.0,5.0,9.0,10.0,33.0,{'/events/ludum-dare/51/hidden-moves'},{51},188
264242,4.2788,1,9.0,1,1,4.35,4.15,3.483,4.15,4.75,4.533,4.433,4.35,18.0,50.0,442.0,152.0,5.0,9.0,10.0,33.0,{'/events/ludum-dare/51/hidden-moves'},{51},188
280555,4.2788,1,9.0,1,1,4.35,4.15,3.483,4.15,4.75,4.533,4.433,4.35,18.0,50.0,442.0,152.0,5.0,9.0,10.0,33.0,{'/events/ludum-dare/51/hidden-moves'},{51},188
212152,4.2788,1,9.0,1,1,4.35,4.15,3.483,4.15,4.75,4.533,4.433,4.35,18.0,50.0,442.0,152.0,5.0,9.0,10.0,33.0,{'/events/ludum-dare/51/hidden-moves'},{51},188
264396,4.2788,1,9.0,1,1,4.35,4.15,3.483,4.15,4.75,4.533,4.433,4.35,18.0,50.0,442.0,152.0,5.0,9.0,10.0,33.0,{'/events/ludum-dare/51/hidden-moves'},{51},188
280585,4.2788,1,9.0,1,1,4.35,4.15,3.483,4.15,4.75,4.533,4.433,4.35,18.0,50.0,442.0,152.0,5.0,9.0,10.0,33.0,{'/events/ludum-dare/51/hidden-moves'},{51},188
375634,4.27824,1,4.0,1,1,4.333,4.26,4.0,3.971,4.596,4.25,3.857,4.167,25.0,35.0,117.0,342.0,33.0,34.0,138.0,86.0,{'/events/ludum-dare/54/suck-it-to-them'},{54},196
12368,4.27794,1,4.0,1,1,4.32,4.229,4.24,4.02,4.72,4.354,3.583,4.06,24.0,31.0,30.0,243.0,8.0,27.0,211.0,111.0,{'/events/ludum-dare/51/farming-fatigue'},{51},197
12698,4.2772,1,9.0,1,1,4.316,4.184,3.782,3.923,4.665,4.316,4.359,4.404,9.0,20.0,97.0,124.0,19.0,16.0,4.0,13.0,{'/events/ludum-dare/44/knock-knock-the-travelling-soulsman'},{44},198
145056,4.2772,1,9.0,1,1,4.316,4.184,3.782,3.923,4.665,4.316,4.359,4.404,9.0,20.0,97.0,124.0,19.0,16.0,4.0,13.0,{'/events/ludum-dare/44/knock-knock-the-travelling-soulsman'},{44},198
145020,4.2772,1,9.0,1,1,4.316,4.184,3.782,3.923,4.665,4.316,4.359,4.404,9.0,20.0,97.0,124.0,19.0,16.0,4.0,13.0,{'/events/ludum-dare/44/knock-knock-the-travelling-soulsman'},{44},198
68404,4.2772,1,9.0,1,1,4.316,4.184,3.782,3.923,4.665,4.316,4.359,4.404,9.0,20.0,97.0,124.0,19.0,16.0,4.0,13.0,{'/events/ludum-dare/44/knock-knock-the-travelling-soulsman'},{44},198
12700,4.2772,1,9.0,1,1,4.316,4.184,3.782,3.923,4.665,4.316,4.359,4.404,9.0,20.0,97.0,124.0,19.0,16.0,4.0,13.0,{'/events/ludum-dare/44/knock-knock-the-travelling-soulsman'},{44},198
21078,4.2772,1,9.0,1,1,4.316,4.184,3.782,3.923,4.665,4.316,4.359,4.404,9.0,20.0,97.0,124.0,19.0,16.0,4.0,13.0,{'/events/ludum-dare/44/knock-knock-the-travelling-soulsman'},{44},198
1818,4.27719,1,5.0,1,1,4.425,4.254,4.05,3.825,4.385,4.125,4.0,4.167,5.0,16.0,68.0,201.0,58.0,42.0,51.0,48.0,{'/events/ludum-dare/45/words-with-foes-quest-for-the-lexinomicon'},{45},204
9004,4.27719,1,5.0,1,1,4.425,4.254,4.05,3.825,4.385,4.125,4.0,4.167,5.0,16.0,68.0,201.0,58.0,42.0,51.0,48.0,{'/events/ludum-dare/45/words-with-foes-quest-for-the-lexinomicon'},{45},204
368383,4.27675,1,3.0,1,1,4.333,4.438,3.292,4.292,4.417,4.065,3.341,4.104,23.0,4.0,651.0,111.0,108.0,100.0,411.0,129.0,{'/events/ludum-dare/55/slay-the-skull'},{55},206
253,4.276419999999999,1,1.0,1,1,4.37,4.359,4.359,4.457,4.293,3.733,3.369,3.965,10.0,11.0,13.0,22.0,167.0,227.0,362.0,192.0,{'/events/ludum-dare/56/jelly-gang'},{56},207
240283,4.27497,1,4.0,1,1,4.286,4.405,3.55,3.881,4.614,4.405,3.289,4.025,38.0,18.0,502.0,408.0,39.0,16.0,532.0,166.0,{'/events/ludum-dare/49/glitcherz'},{49},208
66225,4.2740100000000005,1,4.0,1,1,4.268,4.375,4.214,4.089,4.373,4.173,3.229,4.104,22.0,4.0,35.0,92.0,63.0,32.0,303.0,64.0,{'/events/ludum-dare/45/paint-rush'},{45},209
12262,4.2731,1,1.0,1,1,4.621,4.5,4.44,4.474,4.207,,3.88,4.134,1.0,6.0,15.0,29.0,315.0,,153.0,201.0,{'/events/ludum-dare/48/fallumns'},{48},210
6605,4.271710000000001,1,3.0,1,1,4.271,4.083,4.583,4.771,4.417,4.333,4.45,4.413,39.0,102.0,5.0,1.0,172.0,31.0,13.0,29.0,{'/events/ludum-dare/46/why-jeff'},{46},211
5897,4.271710000000001,1,3.0,1,1,4.271,4.083,4.583,4.771,4.417,4.333,4.45,4.413,39.0,102.0,5.0,1.0,172.0,31.0,13.0,29.0,{'/events/ludum-dare/46/why-jeff'},{46},211
206450,4.271710000000001,1,3.0,1,1,4.271,4.083,4.583,4.771,4.417,4.333,4.45,4.413,39.0,102.0,5.0,1.0,172.0,31.0,13.0,29.0,{'/events/ludum-dare/46/why-jeff'},{46},211
169425,4.269799999999999,1,3.0,1,1,4.241,4.37,3.704,4.315,4.667,4.389,2.413,4.058,61.0,18.0,376.0,90.0,26.0,33.0,1128.0,254.0,{'/events/ludum-dare/48/drop-n3t'},{48},214
244479,4.269799999999999,1,3.0,1,1,4.241,4.37,3.704,4.315,4.667,4.389,2.413,4.058,61.0,18.0,376.0,90.0,26.0,33.0,1128.0,254.0,{'/events/ludum-dare/48/drop-n3t'},{48},214
169340,4.269799999999999,1,3.0,1,1,4.241,4.37,3.704,4.315,4.667,4.389,2.413,4.058,61.0,18.0,376.0,90.0,26.0,33.0,1128.0,254.0,{'/events/ludum-dare/48/drop-n3t'},{48},214
290461,4.26928,5,5.2,5,5,4.3578,4.107,4.2992,4.075200000000001,4.5122,4.186999999999999,4.067,4.3991999999999996,26.6,95.4,66.6,309.0,72.8,60.6,89.6,31.0,"{'/events/ludum-dare/50/different-strokes', '/events/ludum-dare/51/10-second-mixtape', '/events/ludum-dare/53/dantes-delivery-service', '/events/ludum-dare/54/introvertigo', '/events/ludum-dare/56/fear-of-the-ungnome'}","{50, 51, 53, 54, 56}",217
37078,4.26736,2,2.0,2,2,4.3585,4.183999999999999,3.798,3.571,4.651999999999999,4.3845,3.49,4.3575,11.5,26.0,124.0,378.5,24.5,11.5,219.0,17.5,"{'/events/ludum-dare/45/triggore', '/events/ludum-dare/44/sacrifights'}","{44, 45}",218
4311,4.265,1,6.0,1,1,4.3,4.325,3.725,4.25,4.375,3.95,4.2,4.25,30.0,17.0,276.0,135.0,138.0,152.0,55.0,68.0,{'/events/ludum-dare/55/mushroom-conundrum'},{55},219
250786,4.263529999999999,1,4.0,1,1,4.268,4.113,4.817,3.78,4.378,4.207,4.325,4.5,46.0,83.0,1.0,737.0,158.0,77.0,25.0,27.0,{'/events/ludum-dare/48/explory-story'},{48},220
236163,4.263529999999999,1,4.0,1,1,4.268,4.113,4.817,3.78,4.378,4.207,4.325,4.5,46.0,83.0,1.0,737.0,158.0,77.0,25.0,27.0,{'/events/ludum-dare/48/explory-story'},{48},220
